hour,generation biomass,generation fossil brown coal/lignite,generation fossil gas,generation fossil hard coal,generation fossil oil,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind onshore,forecast solar day ahead,forecast wind onshore day ahead,total load forecast,total load actual,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_3h,clouds_all,weather_id,weather_icon_01,weather_icon_01d,weather_icon_01n,weather_icon_02,weather_icon_02d,weather_icon_02n,weather_icon_03,weather_icon_03d,weather_icon_03n,weather_icon_04,weather_icon_04d,weather_icon_04n,weather_icon_09d,weather_icon_09n,weather_icon_10,weather_icon_10d,weather_icon_10n,weather_icon_11d,weather_icon_11n,weather_icon_13d,weather_icon_13n,weather_icon_50d,weather_icon_50n,weather_description_broken clouds,weather_description_drizzle,weather_description_few clouds,weather_description_fog,weather_description_haze,weather_description_heavy intensity drizzle,weather_description_heavy intensity rain,weather_description_heavy intensity shower rain,weather_description_heavy snow,weather_description_light intensity drizzle,weather_description_light intensity drizzle rain,weather_description_light intensity shower rain,weather_description_light rain,weather_description_light rain and snow,weather_description_light snow,weather_description_light thunderstorm,weather_description_mist,weather_description_moderate rain,weather_description_overcast clouds,weather_description_proximity shower rain,weather_description_proximity thunderstorm,weather_description_rain and drizzle,weather_description_rain and snow,weather_description_scattered clouds,weather_description_shower rain,weather_description_sky is clear,weather_description_sleet,weather_description_snow,weather_description_thunderstorm,weather_description_thunderstorm with heavy rain,weather_description_thunderstorm with light rain,weather_description_thunderstorm with rain,weather_main_clear,weather_main_clouds,weather_main_drizzle,weather_main_fog,weather_main_haze,weather_main_mist,weather_main_rain,weather_main_snow,weather_main_thunderstorm,Oil Price
6,477.0,0.0,3464.0,1760.0,379.0,227.0,1044.0,4626.0,4798.0,91.0,68.0,55.0,177.0,13458.0,123.0,13323.0,32802.0,33046.0,291.25,289.82,293.05,1023,55,1,49,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,45.96
18,475.0,908.0,5681.0,6037.0,317.0,0.0,634.0,4302.0,5718.0,87.0,77.0,322.0,274.0,6901.0,375.0,6949.0,33160.0,32654.0,288.88,288.15,290.15,1018,51,1,360,0.0,0.0,0.0,0,800,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,46.72
6,365.0,734.0,4399.0,4613.0,239.0,561.0,758.0,998.0,6981.0,57.0,100.0,159.0,337.0,450.0,227.0,659.0,21630.0,21473.0,287.91,287.15,288.15,1021,82,1,350,0.0,0.0,0.0,0,800,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,76.16
18,370.0,923.0,7685.0,7055.0,303.0,0.0,736.0,4355.0,7107.0,59.0,104.0,36.0,328.0,7782.0,9.0,7793.0,37763.0,37561.0,278.53,275.15,280.15,1010,75,3,250,0.0,0.0,0.0,40,802,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,54.8
12,389.0,561.0,6638.0,6112.0,320.0,87.0,1365.0,1831.0,7106.0,63.0,104.0,3955.0,293.0,1438.0,4102.0,1461.0,33763.0,33430.0,284.8040000000001,284.8040000000001,284.8040000000001,967,88,1,88,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,54.48
6,388.0,0.0,2684.0,1025.0,264.0,1020.0,1417.0,3780.0,7113.0,87.0,56.0,656.0,197.0,7669.0,717.0,7748.0,22994.0,22954.0,285.35,284.82,286.15,1012,76,1,20,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,48.5
18,351.0,0.0,8188.0,4042.0,277.0,92.0,1263.0,2759.0,6039.0,59.0,97.0,42.0,309.0,5103.0,30.0,4798.0,30369.0,30217.0,295.32,293.15,298.15,1016,38,3,0,0.0,0.0,0.0,40,802,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,74.86
6,365.0,654.0,6471.0,6390.0,268.0,209.0,1209.0,2374.0,6074.0,54.0,99.0,30.0,320.0,963.0,93.0,1562.0,26799.0,26578.0,268.01,267.15,269.15,1005,73,1,340,0.0,0.0,0.0,0,800,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,67.5
6,336.0,475.0,5651.0,4749.0,299.0,449.0,1253.0,1443.0,5732.0,53.0,93.0,192.0,308.0,11631.0,270.0,10533.0,32872.0,32840.0,292.88,290.15,295.15,1017,60,2,290,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,75.35
12,517.0,963.0,5626.0,7080.0,353.0,0.0,947.0,2513.0,7099.0,76.0,76.0,3217.0,271.0,6300.0,3422.0,6002.0,35781.0,35172.0,283.531,283.531,283.531,965,73,1,203,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,45.13
12,378.0,444.0,8950.0,3710.0,323.0,0.0,1433.0,5061.0,5717.0,64.0,100.0,5290.0,299.0,990.0,5403.0,1377.0,36571.0,36209.0,303.12,301.15,304.15,1018,38,2,0,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,73.58
12,302.0,510.0,11252.0,5253.0,306.0,1.0,808.0,3128.0,6044.0,68.0,103.0,1307.0,293.0,4635.0,1507.0,4754.0,34194.0,34363.0,282.53,281.15,284.15,1002,87,5,230,0.0,0.0,0.0,40,802,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,74.84
12,321.0,854.0,4884.0,6264.0,238.0,0.0,820.0,2334.0,5981.0,50.0,79.0,2736.0,286.0,3420.0,2920.0,3364.0,30397.0,30141.0,304.3,302.15,306.15,1016,24,3,130,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,44.115
12,234.0,0.0,3752.0,1305.0,210.0,3001.0,1873.0,3768.0,6000.0,13.0,92.0,2604.0,317.0,9169.0,2843.0,9181.0,27063.0,26938.0,306.93,305.15,308.15,1021,19,1,360,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,72.495
12,342.0,914.0,4140.0,4742.0,215.0,4.0,565.0,1173.0,5520.0,58.0,86.0,1711.0,324.0,6484.0,1779.0,6634.0,28920.0,29471.0,282.14,281.15,283.15,1028,61,5,50,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,53.84
12,379.0,0.0,3362.0,2363.0,225.0,0.0,829.0,2091.0,6965.0,56.0,94.0,4935.0,313.0,3949.0,5157.0,4750.0,26987.0,26977.0,300.32,299.15,301.15,1022,45,2,80,0.0,0.0,0.0,20,801,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,70.625
18,583.0,816.0,4474.0,6868.0,410.0,24.0,894.0,3367.0,6081.0,87.0,77.0,124.0,231.0,12976.0,83.0,12763.0,36203.0,36304.0,286.15,286.15,286.15,1021,62,2,125,0.0,0.0,0.0,10,800,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,43.56
18,321.0,969.0,8908.0,5799.0,282.0,0.0,524.0,4545.0,7001.0,52.0,89.0,543.0,306.0,2629.0,575.0,2639.0,33161.0,33132.0,302.23,301.25,303.15,1010,24,3,292,0.0,0.0,0.0,32,802,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,49.7
6,442.0,0.0,6003.0,4136.0,369.0,941.0,1127.0,5361.0,6093.0,91.0,76.0,63.0,191.0,3539.0,17.0,3547.0,31129.0,31474.0,272.15,272.15,272.15,1026,100,1,350,0.0,0.0,0.0,0,800,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,28.58
18,381.0,498.0,5582.0,4368.0,282.0,0.0,545.0,2848.0,6892.0,55.0,105.0,670.0,329.0,6926.0,574.0,6795.0,28586.0,28578.0,292.34,289.15,294.15,1012,52,5,230,0.9,0.0,0.0,40,521,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,74.845
18,392.0,832.0,9431.0,5069.0,359.0,361.0,595.0,777.0,5896.0,20.0,104.0,1683.0,328.0,6937.0,1781.0,6865.0,34064.0,33621.0,303.94,301.15,305.15,1012,15,3,240,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,48.54
12,351.0,651.0,10586.0,6376.0,280.0,0.0,836.0,5931.0,7104.0,61.0,101.0,1814.0,274.0,5797.0,1831.0,5869.0,38722.0,40065.0,276.91,276.15,278.15,1019,38,4,30,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,53.18
6,373.0,961.0,8241.0,4091.0,336.0,0.0,459.0,2952.0,6820.0,62.0,88.0,226.0,309.0,2955.0,371.0,3050.0,29956.0,30081.0,283.91,282.15,285.15,1023,62,1,0,0.0,0.0,0.0,0,800,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,56.58
18,221.0,481.0,4024.0,2519.0,283.0,15.0,1155.0,2000.0,7063.0,14.0,97.0,1108.0,316.0,4041.0,1299.0,4202.0,26214.0,25984.0,299.75,298.15,301.15,1014,21,2,0,0.0,0.0,0.0,20,801,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,54.79
18,354.0,303.0,4340.0,4610.0,223.0,0.0,592.0,2333.0,6995.0,54.0,83.0,223.0,313.0,4249.0,482.0,4439.0,26672.0,26926.0,298.1,297.04,298.71,1020,27,1,260,0.0,0.0,0.0,0,800,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,46.66
12,263.0,0.0,3999.0,975.0,301.0,675.0,1823.0,4372.0,6040.0,25.0,87.0,3208.0,321.0,12873.0,3373.0,12525.0,33403.0,33379.0,282.53,282.15,283.15,999,66,4,220,0.0,0.0,0.0,40,802,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,65.02000000000001
18,557.0,288.0,4339.0,5923.0,278.0,381.0,600.0,2111.0,6607.0,81.0,64.0,1110.0,267.0,2840.0,1194.0,2958.0,25770.0,24535.0,301.43,298.25,303.15,1012,25,3,230,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,47.78
6,407.0,882.0,10687.0,4567.0,336.0,0.0,648.0,942.0,5888.0,28.0,100.0,740.0,293.0,1854.0,952.0,1902.0,31593.0,31430.0,294.14,292.15,296.15,1017,38,0,0,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,52.0
18,363.0,399.0,7004.0,3515.0,214.0,0.0,450.0,2932.0,5901.0,55.0,87.0,368.0,270.0,3949.0,331.0,3774.0,27311.0,27654.0,290.41,289.15,291.15,1026,42,2,18,0.0,0.0,0.0,0,800,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,57.79
12,368.0,499.0,8816.0,4472.0,337.0,58.0,1130.0,1212.0,7101.0,53.0,103.0,3244.0,324.0,5047.0,3311.0,4896.0,34736.0,34441.0,283.54,281.15,285.15,1028,62,1,118,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,69.91
